method,sample_id,pred_idx,label_idx,correct_pred,morf_auc,lerf_auc
DynamicLRP,1899,"tensor(0, device='cuda:0')",0,1,0.6777343749999999,0.36010742187499994
DynamicLRP,1900,"tensor(0, device='cuda:0')",0,1,0.78818359375,0.9746093749999999
DynamicLRP,1901,"tensor(0, device='cuda:0')",0,1,0.7986328125,0.6806640625
DynamicLRP,1902,"tensor(0, device='cuda:0')",0,1,0.5455078125,0.8082031249999999
DynamicLRP,1903,"tensor(0, device='cuda:0')",0,1,0.6548828125,0.4802734375
DynamicLRP,1904,"tensor(1, device='cuda:0')",1,1,0.8498859405517577,0.18865547180175785
DynamicLRP,1905,"tensor(1, device='cuda:0')",1,1,0.24495429992675785,0.8848468780517578
DynamicLRP,1906,"tensor(1, device='cuda:0')",1,1,0.8102375030517579,0.6910968780517578
DynamicLRP,1907,"tensor(1, device='cuda:0')",1,1,0.9258625030517578,0.7973468780517579
DynamicLRP,1908,"tensor(1, device='cuda:0')",1,1,0.7666828155517579,0.23722724914550777
DynamicLRP,1909,"tensor(1, device='cuda:0')",1,1,0.8996906280517579,0.1496906280517578
DynamicLRP,1910,"tensor(1, device='cuda:0')",1,1,0.8797687530517578,0.8340656280517577
DynamicLRP,1911,"tensor(0, device='cuda:0')",0,1,0.24970703125,0.9957031249999999
DynamicLRP,1912,"tensor(1, device='cuda:0')",1,1,0.6827716827392579,0.7530109405517579
DynamicLRP,1913,"tensor(1, device='cuda:0')",1,1,0.28797187805175783,0.9348468780517578
DynamicLRP,1914,"tensor(0, device='cuda:0')",0,1,0.7808593749999999,0.2309326171875
DynamicLRP,1915,"tensor(0, device='cuda:0')",0,1,0.50888671875,0.846484375
DynamicLRP,1916,"tensor(1, device='cuda:0')",1,1,0.9180500030517579,0.5362140655517579
DynamicLRP,1917,"tensor(1, device='cuda:0')",1,1,0.11238594055175781,0.9192218780517578
DynamicLRP,1918,"tensor(1, device='cuda:0')",1,1,0.868050003051758,0.28601875305175783
DynamicLRP,1919,"tensor(1, device='cuda:0')",1,1,0.9065265655517577,0.2539875030517578
DynamicLRP,1920,"tensor(0, device='cuda:0')",0,1,0.37490234375,0.81484375
DynamicLRP,1921,"tensor(1, device='cuda:0')",1,1,0.8852375030517577,0.9227375030517578
DynamicLRP,1922,"tensor(1, device='cuda:0')",1,1,0.8284015655517578,0.8420734405517578
DynamicLRP,1923,"tensor(0, device='cuda:0')",1,0,0.2444843292236328,0.6149677276611328
DynamicLRP,1924,"tensor(1, device='cuda:0')",1,1,0.1444171905517578,0.8551593780517578
DynamicLRP,1925,"tensor(1, device='cuda:0')",0,0,0.34501953124999996,0.3421875
DynamicLRP,1926,"tensor(1, device='cuda:0')",1,1,0.7506671905517579,0.8869953155517578
DynamicLRP,1927,"tensor(1, device='cuda:0')",1,1,0.4841510772705078,0.9215656280517578
DynamicLRP,1928,"tensor(1, device='cuda:0')",1,1,0.6267414093017578,0.9098468780517578
DynamicLRP,1929,"tensor(0, device='cuda:0')",0,1,0.8642578124999999,0.17548828125
DynamicLRP,1930,"tensor(0, device='cuda:0')",1,0,0.8089847564697266,0.07817420959472657
DynamicLRP,1931,"tensor(1, device='cuda:0')",1,1,0.9098468780517578,0.6507648468017578
DynamicLRP,1932,"tensor(0, device='cuda:0')",0,1,0.4201171875,0.7273437500000001
DynamicLRP,1933,"tensor(1, device='cuda:0')",1,1,0.3431476593017579,0.9006671905517578
DynamicLRP,1934,"tensor(1, device='cuda:0')",1,1,0.4201007843017578,0.7735187530517579
DynamicLRP,1935,"tensor(0, device='cuda:0')",0,1,0.48459472656249997,0.8656250000000001
DynamicLRP,1936,"tensor(0, device='cuda:0')",0,1,0.5326171875000001,0.73046875
DynamicLRP,1937,"tensor(1, device='cuda:0')",1,1,0.9037921905517577,0.6155109405517578
DynamicLRP,1938,"tensor(0, device='cuda:0')",0,1,0.46279296875,0.6654296875
DynamicLRP,1939,"tensor(1, device='cuda:0')",1,1,0.8166828155517577,0.22234687805175782
DynamicLRP,1940,"tensor(0, device='cuda:0')",0,1,0.266162109375,0.9546875
DynamicLRP,1941,"tensor(1, device='cuda:0')",1,1,0.8457843780517578,0.2855304718017578
DynamicLRP,1942,"tensor(0, device='cuda:0')",0,1,0.6190551757812499,0.29560546875
DynamicLRP,1943,"tensor(1, device='cuda:0')",1,1,0.3580402374267578,0.8149250030517577
DynamicLRP,1944,"tensor(1, device='cuda:0')",1,1,0.28611640930175786,0.7272296905517579
DynamicLRP,1945,"tensor(1, device='cuda:0')",1,1,0.8018390655517578,0.6448078155517579
DynamicLRP,1946,"tensor(0, device='cuda:0')",0,1,0.293212890625,0.918359375
DynamicLRP,1947,"tensor(1, device='cuda:0')",1,1,0.8092609405517578,0.715510940551758
DynamicLRP,1948,"tensor(1, device='cuda:0')",1,1,0.7186359405517578,0.842073440551758
DynamicLRP,1949,"tensor(1, device='cuda:0')",1,1,0.8032062530517579,0.3566486358642578
DynamicLRP,1950,"tensor(0, device='cuda:0')",0,1,0.30146484375,0.7125
DynamicLRP,1951,"tensor(0, device='cuda:0')",0,1,0.47919921874999993,0.7828124999999999
DynamicLRP,1952,"tensor(1, device='cuda:0')",1,1,0.36468086242675785,0.4571125030517578
DynamicLRP,1953,"tensor(1, device='cuda:0')",1,1,0.8297687530517578,0.2546710968017578
DynamicLRP,1954,"tensor(0, device='cuda:0')",0,1,0.470703125,0.65
DynamicLRP,1955,"tensor(1, device='cuda:0')",1,1,0.7744953155517578,0.4054523468017578
DynamicLRP,1956,"tensor(0, device='cuda:0')",0,1,0.83984375,0.386669921875
DynamicLRP,1957,"tensor(1, device='cuda:0')",1,1,0.8584796905517578,0.2497882843017578
DynamicLRP,1958,"tensor(0, device='cuda:0')",0,1,0.509765625,0.36171875
DynamicLRP,1959,"tensor(1, device='cuda:0')",1,1,0.8903156280517578,0.41797676086425783
DynamicLRP,1960,"tensor(0, device='cuda:0')",0,1,0.482421875,0.950390625
DynamicLRP,1961,"tensor(0, device='cuda:0')",0,1,0.26806640625,0.43730468749999996
DynamicLRP,1962,"tensor(0, device='cuda:0')",0,1,0.90546875,0.5070312499999999
DynamicLRP,1963,"tensor(0, device='cuda:0')",0,1,0.3955078125,0.35419921874999993
DynamicLRP,1964,"tensor(1, device='cuda:0')",1,1,0.6688312530517577,0.2313800811767578
DynamicLRP,1965,"tensor(0, device='cuda:0')",0,1,0.933203125,0.820703125
DynamicLRP,1966,"tensor(0, device='cuda:0')",0,1,0.47207031250000003,0.8453125
DynamicLRP,1967,"tensor(0, device='cuda:0')",0,1,0.24931640625,0.8898437499999999
DynamicLRP,1968,"tensor(1, device='cuda:0')",1,1,0.20857734680175782,0.7799640655517578
DynamicLRP,1969,"tensor(1, device='cuda:0')",1,1,0.5670734405517578,0.9063312530517578
DynamicLRP,1970,"tensor(0, device='cuda:0')",0,1,0.953515625,0.984765625
DynamicLRP,1971,"tensor(0, device='cuda:0')",0,1,0.183984375,0.5121093750000001
DynamicLRP,1972,"tensor(0, device='cuda:0')",0,1,0.4037109375,0.46464843750000007
DynamicLRP,1973,"tensor(0, device='cuda:0')",0,1,0.52421875,0.912109375
DynamicLRP,1974,"tensor(0, device='cuda:0')",0,1,0.826953125,0.23232421874999998
DynamicLRP,1975,"tensor(1, device='cuda:0')",1,1,0.9348468780517579,0.43401679992675785
DynamicLRP,1976,"tensor(0, device='cuda:0')",0,1,0.564453125,0.25986328124999997
DynamicLRP,1977,"tensor(0, device='cuda:0')",0,1,0.4359375,0.24687499999999998
DynamicLRP,1978,"tensor(0, device='cuda:0')",0,1,0.7843749999999999,0.972265625
DynamicLRP,1979,"tensor(0, device='cuda:0')",0,1,0.2546875,0.8906249999999999
DynamicLRP,1980,"tensor(1, device='cuda:0')",1,1,0.8301593780517578,0.7024250030517578
DynamicLRP,1981,"tensor(0, device='cuda:0')",0,1,0.8060546875,0.8515625
DynamicLRP,1982,"tensor(1, device='cuda:0')",1,1,0.8977375030517577,0.27996406555175785
DynamicLRP,1983,"tensor(0, device='cuda:0')",1,0,0.2657550811767578,0.7541828155517578
DynamicLRP,1984,"tensor(1, device='cuda:0')",1,1,0.9258625030517578,0.46902656555175787
DynamicLRP,1985,"tensor(0, device='cuda:0')",0,1,0.8976562499999999,0.5929687499999999
DynamicLRP,1986,"tensor(0, device='cuda:0')",0,1,0.527001953125,0.7000000000000001
DynamicLRP,1987,"tensor(0, device='cuda:0')",0,1,0.303125,0.6798828124999999
DynamicLRP,1988,"tensor(1, device='cuda:0')",1,1,0.9121906280517579,0.29578437805175783
DynamicLRP,1989,"tensor(1, device='cuda:0')",1,1,0.8891437530517579,0.7803546905517579
DynamicLRP,1990,"tensor(1, device='cuda:0')",1,1,0.9391437530517578,0.09871406555175784
DynamicLRP,1991,"tensor(0, device='cuda:0')",0,1,0.2140625,0.50625
DynamicLRP,1992,"tensor(1, device='cuda:0')",1,1,0.789925003051758,0.40076484680175783
DynamicLRP,1993,"tensor(0, device='cuda:0')",0,1,0.5747070312499999,0.51357421875
DynamicLRP,1994,"tensor(0, device='cuda:0')",0,1,0.20302734374999998,0.730859375
DynamicLRP,1995,"tensor(1, device='cuda:0')",1,1,0.41131172180175785,0.8664875030517578
DynamicLRP,1996,"tensor(1, device='cuda:0')",1,1,0.9141437530517578,0.7532062530517578
DynamicLRP,1997,"tensor(1, device='cuda:0')",1,1,0.8438312530517579,0.7223468780517578
DynamicLRP,1998,"tensor(0, device='cuda:0')",0,1,0.36015624999999996,0.668359375
DynamicLRP,1999,"tensor(1, device='cuda:0')",1,1,0.42117500305175787,0.8078937530517578
DynamicLRP,2000,"tensor(0, device='cuda:0')",0,1,0.274609375,0.5330078125
DynamicLRP,2001,"tensor(1, device='cuda:0')",1,1,0.770393753051758,0.8969562530517577
DynamicLRP,2002,"tensor(1, device='cuda:0')",1,1,0.26326484680175777,0.8743000030517578
DynamicLRP,2003,"tensor(1, device='cuda:0')",1,1,0.721809768676758,0.9205890655517579
DynamicLRP,2004,"tensor(0, device='cuda:0')",0,1,0.47265625,0.286328125
DynamicLRP,2005,"tensor(1, device='cuda:0')",1,1,0.8301593780517579,0.8469562530517579
DynamicLRP,2006,"tensor(1, device='cuda:0')",1,1,0.26953926086425783,0.9391437530517579
DynamicLRP,2007,"tensor(1, device='cuda:0')",1,1,0.24397773742675785,0.9039875030517578
DynamicLRP,2008,"tensor(0, device='cuda:0')",0,1,0.159326171875,0.7125
DynamicLRP,2009,"tensor(1, device='cuda:0')",0,0,0.23739013671875,0.07847900390624998
DynamicLRP,2010,"tensor(0, device='cuda:0')",0,1,0.3529296875,0.4970703125
DynamicLRP,2011,"tensor(1, device='cuda:0')",1,1,0.2973224639892578,0.9110187530517578
DynamicLRP,2012,"tensor(0, device='cuda:0')",0,1,0.27744140624999997,0.8232421875
DynamicLRP,2013,"tensor(1, device='cuda:0')",1,1,0.5873859405517579,0.8813312530517577
DynamicLRP,2014,"tensor(0, device='cuda:0')",0,1,0.44316406249999996,0.2763671875
DynamicLRP,2015,"tensor(1, device='cuda:0')",1,1,0.9172687530517577,0.27635078430175786
DynamicLRP,2016,"tensor(1, device='cuda:0')",1,1,0.1464679718017578,0.8666828155517577
DynamicLRP,2017,"tensor(1, device='cuda:0')",1,1,0.09961738586425781,0.8297687530517579
DynamicLRP,2018,"tensor(1, device='cuda:0')",1,1,0.6434406280517578,0.8918781280517578
DynamicLRP,2019,"tensor(0, device='cuda:0')",0,1,0.46928710937499996,0.7882812499999999
DynamicLRP,2020,"tensor(1, device='cuda:0')",1,1,0.9352375030517578,0.37547187805175786
DynamicLRP,2021,"tensor(0, device='cuda:0')",0,1,0.43793945312499993,0.552880859375
DynamicLRP,2022,"tensor(1, device='cuda:0')",1,1,0.9106281280517579,0.8410968780517578
DynamicLRP,2023,"tensor(0, device='cuda:0')",0,1,0.2689453125,0.8433593749999999
DynamicLRP,2024,"tensor(1, device='cuda:0')",1,1,0.8614093780517579,0.3028156280517578
DynamicLRP,2025,"tensor(0, device='cuda:0')",0,1,0.42695312500000004,0.92734375
DynamicLRP,2026,"tensor(0, device='cuda:0')",0,1,0.5291015625,0.5818359375
DynamicLRP,2027,"tensor(1, device='cuda:0')",1,1,0.5285480499267579,0.8381671905517579
DynamicLRP,2028,"tensor(0, device='cuda:0')",0,1,0.5654296875,0.6964843749999999
DynamicLRP,2029,"tensor(1, device='cuda:0')",1,1,0.2562824249267578,0.5723468780517578
DynamicLRP,2030,"tensor(1, device='cuda:0')",1,1,0.707588577270508,0.913948440551758
DynamicLRP,2031,"tensor(0, device='cuda:0')",0,1,0.331640625,0.53515625
DynamicLRP,2032,"tensor(1, device='cuda:0')",1,1,0.8356281280517579,0.5367267608642579
DynamicLRP,2033,"tensor(1, device='cuda:0')",1,1,0.9233234405517579,0.34568672180175786
DynamicLRP,2034,"tensor(1, device='cuda:0')",1,1,0.7942218780517578,0.2476398468017578
DynamicLRP,2035,"tensor(1, device='cuda:0')",1,1,0.8168781280517579,0.8403156280517579
DynamicLRP,2036,"tensor(1, device='cuda:0')",1,1,0.3364582061767578,0.8493000030517578
DynamicLRP,2037,"tensor(1, device='cuda:0')",1,1,0.9395343780517578,0.09710273742675779
DynamicLRP,2038,"tensor(0, device='cuda:0')",0,1,0.661328125,0.33847656249999997
DynamicLRP,2039,"tensor(0, device='cuda:0')",0,1,0.8738281250000001,0.7378906249999999
DynamicLRP,2040,"tensor(0, device='cuda:0')",1,0,0.7547687530517578,0.8793781280517579
DynamicLRP,2041,"tensor(1, device='cuda:0')",1,1,0.9321125030517579,0.39871406555175787
DynamicLRP,2042,"tensor(1, device='cuda:0')",1,1,0.7084796905517579,0.7733234405517578
DynamicLRP,2043,"tensor(1, device='cuda:0')",1,1,0.9012531280517578,0.4733478546142578
DynamicLRP,2044,"tensor(0, device='cuda:0')",0,1,0.8992187500000001,0.36279296875
DynamicLRP,2045,"tensor(1, device='cuda:0')",1,1,0.9371906280517579,0.4937335968017579
DynamicLRP,2046,"tensor(1, device='cuda:0')",1,1,0.5342609405517578,0.7016437530517576
DynamicLRP,2047,"tensor(1, device='cuda:0')",1,1,0.6503742218017579,0.8918781280517579
DynamicLRP,2048,"tensor(1, device='cuda:0')",1,1,0.41479072570800785,0.8891437530517579
DynamicLRP,2049,"tensor(1, device='cuda:0')",1,1,0.8938312530517578,0.5493000030517579
DynamicLRP,2050,"tensor(0, device='cuda:0')",0,1,0.6708984375,0.9210937499999999
DynamicLRP,2051,"tensor(1, device='cuda:0')",1,1,0.6453876495361329,0.9270343780517578
DynamicLRP,2052,"tensor(1, device='cuda:0')",1,1,0.6553546905517579,0.8293781280517579
DynamicLRP,2053,"tensor(1, device='cuda:0')",1,1,0.9121906280517579,0.554085159301758
DynamicLRP,2054,"tensor(0, device='cuda:0')",0,1,0.2978515625,0.33115234374999997
DynamicLRP,2055,"tensor(1, device='cuda:0')",1,1,0.5657062530517578,0.3015460968017578
DynamicLRP,2056,"tensor(1, device='cuda:0')",1,1,0.8774250030517579,0.5178546905517578
DynamicLRP,2057,"tensor(0, device='cuda:0')",0,1,0.8066406250000001,0.9507812499999999
DynamicLRP,2058,"tensor(0, device='cuda:0')",0,1,0.20395507812499997,0.8875
DynamicLRP,2059,"tensor(0, device='cuda:0')",0,1,0.8046875,0.26337890625
DynamicLRP,2060,"tensor(0, device='cuda:0')",0,1,0.41333007812500006,0.759765625
DynamicLRP,2061,"tensor(0, device='cuda:0')",0,1,0.761328125,0.44736328125
DynamicLRP,2062,"tensor(0, device='cuda:0')",1,0,0.7843997955322264,0.5769779205322265
DynamicLRP,2063,"tensor(0, device='cuda:0')",0,1,0.53154296875,0.6498046875
DynamicLRP,2064,"tensor(1, device='cuda:0')",1,1,0.9360187530517579,0.7973468780517579
DynamicLRP,2065,"tensor(1, device='cuda:0')",1,1,0.9326984405517578,0.8916828155517578
DynamicLRP,2066,"tensor(1, device='cuda:0')",1,1,0.9137531280517578,0.27716865539550783
DynamicLRP,2067,"tensor(0, device='cuda:0')",0,1,0.19550781249999996,0.8746093750000001
DynamicLRP,2068,"tensor(1, device='cuda:0')",1,1,0.8817218780517578,0.3532428741455078
DynamicLRP,2069,"tensor(1, device='cuda:0')",1,1,0.8922687530517579,0.739339065551758
DynamicLRP,2070,"tensor(1, device='cuda:0')",1,1,0.8252765655517579,0.46551094055175785
DynamicLRP,2071,"tensor(0, device='cuda:0')",0,1,0.996484375,0.933203125
DynamicLRP,2072,"tensor(0, device='cuda:0')",0,1,0.365234375,0.20556640625
DynamicLRP,2073,"tensor(0, device='cuda:0')",0,1,0.8890625,0.41955566406250006
DynamicLRP,2074,"tensor(1, device='cuda:0')",1,1,0.7121906280517578,0.9282062530517579
DynamicLRP,2075,"tensor(1, device='cuda:0')",1,1,0.8739093780517578,0.6104328155517579
DynamicLRP,2076,"tensor(1, device='cuda:0')",1,1,0.2875324249267579,0.8422687530517577
DynamicLRP,2077,"tensor(1, device='cuda:0')",1,1,0.1579914093017578,0.8338703155517577
DynamicLRP,2078,"tensor(0, device='cuda:0')",0,1,0.8640625,0.8718750000000001
DynamicLRP,2079,"tensor(1, device='cuda:0')",1,1,0.15205879211425782,0.920784378051758
DynamicLRP,2080,"tensor(0, device='cuda:0')",0,1,0.21318359374999998,0.2228515625
DynamicLRP,2081,"tensor(0, device='cuda:0')",0,1,0.8857421875,0.43867187500000004
DynamicLRP,2082,"tensor(1, device='cuda:0')",1,1,0.21160469055175782,0.7170734405517579
DynamicLRP,2083,"tensor(1, device='cuda:0')",1,1,0.8727375030517579,0.8973468780517578
DynamicLRP,2084,"tensor(1, device='cuda:0')",1,1,0.1699054718017578,0.3899250030517578
DynamicLRP,2085,"tensor(1, device='cuda:0')",1,1,0.9133625030517578,0.22615547180175782
DynamicLRP,2086,"tensor(1, device='cuda:0')",1,1,0.40515937805175783,0.9114093780517578
DynamicLRP,2087,"tensor(1, device='cuda:0')",0,0,0.62294921875,0.13344268798828124
DynamicLRP,2088,"tensor(0, device='cuda:0')",0,1,0.26826171875,0.6832031249999999
DynamicLRP,2089,"tensor(1, device='cuda:0')",0,0,0.4693389892578125,0.10289611816406248
DynamicLRP,2090,"tensor(0, device='cuda:0')",0,1,0.29443359375,0.9015625
DynamicLRP,2091,"tensor(1, device='cuda:0')",1,1,0.47625312805175785,0.9434406280517578
DynamicLRP,2092,"tensor(0, device='cuda:0')",0,1,0.33945312499999997,0.70703125
DynamicLRP,2093,"tensor(0, device='cuda:0')",0,1,0.341650390625,0.34963378906250003
DynamicLRP,2094,"tensor(1, device='cuda:0')",1,1,0.920784378051758,0.13440742492675783
DynamicLRP,2095,"tensor(1, device='cuda:0')",1,1,0.18636054992675782,0.8813312530517579
DynamicLRP,2096,"tensor(0, device='cuda:0')",0,1,0.8660156249999998,0.8216796875
DynamicLRP,2097,"tensor(0, device='cuda:0')",0,1,0.290643310546875,0.7162109374999999
DynamicLRP,2098,"tensor(0, device='cuda:0')",0,1,0.5017578125000001,0.708984375
DynamicLRP,2099,"tensor(0, device='cuda:0')",0,1,0.32724609375,0.88984375
DynamicLRP,2100,"tensor(0, device='cuda:0')",0,1,0.20473632812499998,0.703515625
DynamicLRP,2101,"tensor(0, device='cuda:0')",0,1,0.5896484375000001,0.746875
DynamicLRP,2102,"tensor(1, device='cuda:0')",1,1,0.34793281555175787,0.7514484405517577
DynamicLRP,2103,"tensor(1, device='cuda:0')",1,1,0.544807815551758,0.8672687530517578
DynamicLRP,2104,"tensor(1, device='cuda:0')",1,1,0.2614582061767578,0.7703937530517578
DynamicLRP,2105,"tensor(1, device='cuda:0')",1,1,0.5172687530517579,0.763362503051758
DynamicLRP,2106,"tensor(1, device='cuda:0')",1,1,0.6262531280517578,0.3903644561767578
DynamicLRP,2107,"tensor(1, device='cuda:0')",1,1,0.9053546905517579,0.8534015655517577
DynamicLRP,2108,"tensor(0, device='cuda:0')",0,1,0.484912109375,0.8912109375
DynamicLRP,2109,"tensor(0, device='cuda:0')",0,1,0.41933593750000003,0.8867187499999999
DynamicLRP,2110,"tensor(0, device='cuda:0')",0,1,0.27490234375,0.666015625
DynamicLRP,2111,"tensor(0, device='cuda:0')",0,1,0.14394531249999998,0.6449218750000001
DynamicLRP,2112,"tensor(1, device='cuda:0')",1,1,0.41521797180175785,0.36873359680175777
DynamicLRP,2113,"tensor(1, device='cuda:0')",1,1,0.8364093780517577,0.4760578155517578
DynamicLRP,2114,"tensor(0, device='cuda:0')",0,1,0.21683349609374997,0.73046875
DynamicLRP,2115,"tensor(0, device='cuda:0')",0,1,0.83828125,0.147003173828125
DynamicLRP,2116,"tensor(0, device='cuda:0')",0,1,0.7078125000000001,0.8941406249999999
DynamicLRP,2117,"tensor(1, device='cuda:0')",1,1,0.5593708038330079,0.8391437530517578
DynamicLRP,2118,"tensor(1, device='cuda:0')",1,1,0.897346878051758,0.4816730499267578
DynamicLRP,2119,"tensor(0, device='cuda:0')",0,1,0.7849609375,0.6638671875
DynamicLRP,2120,"tensor(0, device='cuda:0')",0,1,0.68671875,0.164404296875
DynamicLRP,2121,"tensor(1, device='cuda:0')",1,1,0.9289875030517578,0.2355304718017578
DynamicLRP,2122,"tensor(1, device='cuda:0')",1,1,0.9317218780517579,0.7137531280517578
DynamicLRP,2123,"tensor(1, device='cuda:0')",1,1,0.7348468780517579,0.5101398468017578
DynamicLRP,2124,"tensor(1, device='cuda:0')",1,1,0.8969562530517579,0.6480304718017579
DynamicLRP,2125,"tensor(0, device='cuda:0')",0,1,0.5215820312499999,0.9203125000000001
DynamicLRP,2126,"tensor(1, device='cuda:0')",1,1,0.9270343780517578,0.7676593780517578
DynamicLRP,2127,"tensor(0, device='cuda:0')",0,1,0.8677734375,0.7878906250000001
DynamicLRP,2128,"tensor(1, device='cuda:0')",1,1,0.2428546905517578,0.8739093780517578
DynamicLRP,2129,"tensor(1, device='cuda:0')",1,1,0.9289875030517578,0.33953437805175785
DynamicLRP,2130,"tensor(0, device='cuda:0')",0,1,0.18363037109375,0.8183593749999999
DynamicLRP,2131,"tensor(1, device='cuda:0')",1,1,0.7669757843017577,0.8670734405517577
DynamicLRP,2132,"tensor(1, device='cuda:0')",1,1,0.7412921905517578,0.9248859405517578
DynamicLRP,2133,"tensor(1, device='cuda:0')",1,1,0.9153156280517578,0.2810382843017578
DynamicLRP,2134,"tensor(0, device='cuda:0')",0,1,0.410302734375,0.565234375
DynamicLRP,2135,"tensor(1, device='cuda:0')",1,1,0.2574054718017578,0.9080890655517578
DynamicLRP,2136,"tensor(0, device='cuda:0')",0,1,0.33330078124999996,0.6574218749999999
DynamicLRP,2137,"tensor(0, device='cuda:0')",0,1,0.6250000000000001,0.8957031249999999
DynamicLRP,2138,"tensor(1, device='cuda:0')",1,1,0.41468086242675783,0.6664875030517579
DynamicLRP,2139,"tensor(1, device='cuda:0')",1,1,0.894221878051758,0.6748859405517579
DynamicLRP,2140,"tensor(0, device='cuda:0')",0,1,0.5060546874999999,0.558935546875
DynamicLRP,2141,"tensor(1, device='cuda:0')",1,1,0.9207843780517577,0.8426593780517578
DynamicLRP,2142,"tensor(1, device='cuda:0')",1,1,0.8953937530517578,0.8336750030517577
DynamicLRP,2143,"tensor(0, device='cuda:0')",0,1,0.272509765625,0.7617187499999999
DynamicLRP,2144,"tensor(1, device='cuda:0')",0,0,0.50546875,0.1631103515625
DynamicLRP,2145,"tensor(0, device='cuda:0')",0,1,0.18763427734375,0.8072265625
DynamicLRP,2146,"tensor(1, device='cuda:0')",1,1,0.9477375030517577,0.20847969055175783
DynamicLRP,2147,"tensor(0, device='cuda:0')",0,1,0.6833984375,0.44599609375
DynamicLRP,2148,"tensor(1, device='cuda:0')",1,1,0.8649250030517578,0.8860187530517578
DynamicLRP,2149,"tensor(1, device='cuda:0')",1,1,0.9004718780517579,0.45664863586425786
DynamicLRP,2150,"tensor(1, device='cuda:0')",1,1,0.7928546905517578,0.3550861358642578
DynamicLRP,2151,"tensor(1, device='cuda:0')",1,1,0.8453937530517577,0.32322578430175786
DynamicLRP,2152,"tensor(1, device='cuda:0')",1,1,0.4186359405517578,0.9379718780517579
DynamicLRP,2153,"tensor(1, device='cuda:0')",1,1,0.8368000030517578,0.5037921905517578
DynamicLRP,2154,"tensor(0, device='cuda:0')",0,1,0.53095703125,0.2916015625
DynamicLRP,2155,"tensor(1, device='cuda:0')",1,1,0.9057453155517579,0.2795734405517578
DynamicLRP,2156,"tensor(0, device='cuda:0')",0,1,0.64453125,0.3056640625
DynamicLRP,2157,"tensor(1, device='cuda:0')",1,1,0.27869453430175783,0.7114093780517579
DynamicLRP,2158,"tensor(0, device='cuda:0')",0,1,0.442578125,0.30886230468750003
DynamicLRP,2159,"tensor(1, device='cuda:0')",1,1,0.7996906280517577,0.7813312530517579
DynamicLRP,2160,"tensor(0, device='cuda:0')",0,1,0.81015625,0.961328125
DynamicLRP,2161,"tensor(0, device='cuda:0')",0,1,0.20996093750000003,0.74375
DynamicLRP,2162,"tensor(0, device='cuda:0')",0,1,0.21987304687499998,0.5316894531249999
DynamicLRP,2163,"tensor(1, device='cuda:0')",1,1,0.7160968780517579,0.1438556671142578
DynamicLRP,2164,"tensor(1, device='cuda:0')",1,1,0.8303546905517578,0.9379718780517579
DynamicLRP,2165,"tensor(0, device='cuda:0')",0,1,0.4060546875,0.5078125
DynamicLRP,2166,"tensor(0, device='cuda:0')",0,1,0.27490234375,0.8523437500000001
DynamicLRP,2167,"tensor(0, device='cuda:0')",0,1,0.4166015624999999,0.5982421875
DynamicLRP,2168,"tensor(1, device='cuda:0')",1,1,0.9000812530517579,0.907112503051758
DynamicLRP,2169,"tensor(0, device='cuda:0')",0,1,0.5441406249999999,0.89375
DynamicLRP,2170,"tensor(1, device='cuda:0')",1,1,0.5103351593017578,0.4453205108642579
DynamicLRP,2171,"tensor(1, device='cuda:0')",1,1,0.33158149719238283,0.9118000030517578
DynamicLRP,2172,"tensor(0, device='cuda:0')",0,1,0.4751953125,0.7406250000000001
DynamicLRP,2173,"tensor(1, device='cuda:0')",1,1,0.1555500030517578,0.8424640655517578
DynamicLRP,2174,"tensor(1, device='cuda:0')",1,1,0.9151203155517579,0.7434406280517578
DynamicLRP,2175,"tensor(1, device='cuda:0')",1,1,0.8873859405517578,0.26160469055175783
DynamicLRP,2176,"tensor(1, device='cuda:0')",1,1,0.8524250030517577,0.29881172180175786
DynamicLRP,2177,"tensor(0, device='cuda:0')",0,1,0.2828125,0.8453125
DynamicLRP,2178,"tensor(1, device='cuda:0')",1,1,0.7134601593017578,0.9020343780517577
DynamicLRP,2179,"tensor(0, device='cuda:0')",0,1,0.8810546874999999,0.507470703125
DynamicLRP,2180,"tensor(1, device='cuda:0')",1,1,0.9084796905517578,0.5225421905517578
DynamicLRP,2181,"tensor(0, device='cuda:0')",0,1,0.27734375,0.7671874999999998
DynamicLRP,2182,"tensor(1, device='cuda:0')",1,1,0.9200031280517579,0.5557453155517578
DynamicLRP,2183,"tensor(0, device='cuda:0')",0,1,0.34794921875,0.8421875
DynamicLRP,2184,"tensor(0, device='cuda:0')",0,1,0.4820312499999999,0.394091796875
DynamicLRP,2185,"tensor(0, device='cuda:0')",0,1,0.455908203125,0.4950683593750001
DynamicLRP,2186,"tensor(1, device='cuda:0')",1,1,0.8211750030517577,0.4164875030517578
DynamicLRP,2187,"tensor(0, device='cuda:0')",0,1,0.2956787109375,0.83671875
DynamicLRP,2188,"tensor(1, device='cuda:0')",1,1,0.5737140655517579,0.4351398468017579
DynamicLRP,2189,"tensor(1, device='cuda:0')",0,0,0.14309997558593748,0.1487152099609375
DynamicLRP,2190,"tensor(1, device='cuda:0')",1,1,0.35907783508300783,0.8418781280517579
DynamicLRP,2191,"tensor(0, device='cuda:0')",0,1,0.21879882812499998,0.6035156249999999
